job_name,submit_time,origin,assigned,k,duration,latency_ms,carbon_g,dropped
j_137864,17458633.5,Japan,US_West,5,2.2,109.0,0.051944444426852796,False
j_119612,17458770.3,India,France,5,23.8,137.0,0.03305555555659036,False
j_083141,17458778.4,Germany,US_Central,1,5222.2,125.0,469.2135555554906,False
j_101354,17458887.3,Korea,US_West,5,5.4,134.0,0.1274999999648167,False
j_101380,17459037.7,Korea,US_West,5,3.5,134.0,0.08263888888888889,False
j_064876,17459398.3,France,US_Central,5,8.7,113.0,0.7805833332664851,False
j_101355,17459505.4,Korea,US_West,1,12529.5,134.0,471.90552091719076,False
j_101384,17459770.8,Korea,US_West,5,2.5,134.0,0.059027777777777776,False
j_137859,17459903.6,Japan,US_Central,4,16.9,128.0,1.516305555421859,False
j_028373,17459932.4,US_Central,US_Central,5,8.6,0.0,0.7716111112448076,False
j_064859,17460028.7,France,France,5,4.1,0.0,0.0056944444465140505,False
j_137875,17461178.7,Japan,US_West,3,804.5,109.0,28.1575,False
j_137874,17461831.7,Japan,US_West,1,5713.1,109.0,212.49094444449992,False
j_137869,17461949.6,Japan,US_West,4,61.0,109.0,2.135,False
j_101353,17462165.5,Korea,US_West,3,259.5,134.0,9.0825,False
j_028375,17462519.7,US_Central,France,5,3.4,113.0,0.0047222222201526165,False
j_137879,17462599.4,Japan,Japan,5,4.5,0.0,0.33875,False
j_046619,17462604.8,US_East,France,1,9615.4,90.0,14.354722222220152,False
j_083119,17462813.0,Germany,US_West,1,3317.4,153.0,123.84077777772107,False
j_101386,17463056.8,Korea,US_West,5,7.4,134.0,0.25899999994784595,False
j_137898,17463417.4,Japan,US_West,4,78.3,109.0,2.740500000026077,False
j_137888,17463455.3,Japan,France,3,137.2,228.0,0.19055555555452075,False
j_101383,17464080.6,Korea,France,4,17.6,238.0,0.02444444444651405,False
j_137896,17464400.8,Japan,US_East,1,10630.3,172.0,791.9755833333824,False
j_064891,17464407.6,France,US_West,1,10052.2,146.0,412.10681333331195,False
j_137887,17464587.2,Japan,US_East,4,61.3,172.0,4.648583333389833,False
j_064867,17464678.1,France,US_East,1,5245.7,90.0,394.7724722221649,False
j_137861,17465096.3,Japan,France,4,133.4,228.0,0.18527777777570817,False
j_137895,17465363.0,Japan,US_West,5,7.4,109.0,0.2816111110544039,False
j_064864,17465606.8,France,US_West,4,23.7,146.0,0.901916666638313,False
j_101371,17465758.7,Korea,US_East,4,46.4,193.0,3.518666666553666,False
j_119631,17465885.8,India,France,3,1586.4,137.0,2.278944444442168,False
j_101394,17465933.4,Korea,France,3,77.5,238.0,0.1076388888888889,False
j_046627,17466176.3,US_East,US_West,5,4.8,74.0,0.18266666669502027,False
j_137854,17466487.3,Japan,US_West,5,4.1,109.0,0.156027777834485,False
j_119626,17466516.6,India,US_West,4,35.0,225.0,1.3319444444444444,False
j_010124,17466537.2,US_West,US_West,1,7907.5,0.0,330.34645222221513,False
j_028378,17466577.1,US_Central,France,1,13237.8,113.0,19.385833333334368,False
j_028359,17466825.3,US_Central,US_West,5,4.6,39.0,0.17505555561226274,False
j_046646,17466926.1,US_East,US_East,1,1944.1,0.0,145.57180555566524,False
j_064855,17467386.6,France,US_West,4,8.4,146.0,0.33133333327455655,False
j_101385,17467440.3,Korea,US_East,5,7.0,193.0,0.5230555555555556,False
j_083126,17467502.1,Germany,US_West,5,3.0,153.0,0.11833333333333333,False
j_028388,17467825.5,US_Central,France,4,33.5,113.0,0.05583333333333333,False
j_101361,17467841.5,Korea,US_East,1,18567.7,193.0,1347.427472222166,False
j_137883,17467926.9,Japan,France,5,5.8,228.0,0.00966666666790843,False
j_028379,17468109.1,US_Central,US_West,2,4219.7,39.0,174.5123803955301,False
j_101369,17468118.5,Korea,US_East,5,4.8,193.0,0.35866666672233904,False
j_119604,17468209.0,India,US_West,4,13.6,225.0,0.5364444445032213,False
j_083101,17468646.5,Germany,US_East,1,5174.8,95.0,384.1548055556106,False
j_137860,17468918.5,Japan,US_East,4,14.7,172.0,1.0984166666109942,False
j_083115,17469000.6,Germany,US_East,1,773.4,95.0,57.79016666655532,False
j_137872,17469001.0,Japan,US_East,4,40.1,172.0,2.996361111222456,False
j_137863,17469033.2,Japan,US_West,5,2.7,109.0,0.1064999999706116,False
j_083132,17469221.9,Germany,US_Central,1,4679.0,125.0,410.72758333333456,False
j_083107,17469311.7,Germany,US_East,2,711.2,95.0,53.14244444438877,False
j_064892,17469406.1,France,US_West,5,15.6,146.0,0.6153333333921102,False
j_064881,17469547.7,France,US_West,5,23.4,146.0,0.9229999999412232,False
j_028399,17469659.8,US_Central,US_Central,2,2930.4,0.0,257.36016666653563,False
j_028372,17470262.1,US_Central,France,2,5802.4,113.0,8.208305555553071,False
j_064889,17470287.3,France,France,3,737.5,0.0,1.1667222222220153,False
j_137852,17470380.9,Japan,France,5,3.2,228.0,0.0053333333320915695,False
j_137850,17470522.5,Japan,US_East,5,21.0,172.0,1.5691666666666666,False
j_083108,17470621.9,Germany,US_West,4,54.3,153.0,2.1418333333627215,False
j_046606,17471203.4,US_East,France,1,15519.2,90.0,21.977388888887234,False
j_046605,17471259.1,US_East,US_East,1,8789.3,0.0,633.8796111111612,False
j_046602,17471489.4,US_East,US_West,1,13212.1,74.0,624.9358449411777,False
j_137890,17472147.9,Japan,US_East,5,2.7,172.0,0.1994999999449485,False
j_101364,17472232.4,Korea,US_East,4,57.1,193.0,4.219055555665658,False
j_119629,17472317.7,India,France,4,6.0,137.0,0.008333333333333333,False
j_064880,17472653.9,France,France,5,21.5,0.0,0.029861111111111113,False
j_028382,17472756.1,US_Central,US_West,2,1488.8,39.0,66.58243617336664,False
j_028384,17473084.3,US_Central,US_West,5,6.9,39.0,0.3085832949333587,False
j_101379,17473241.6,Korea,France,5,4.5,238.0,0.00625,False
j_083130,17473374.6,Germany,France,5,6.7,12.0,0.009305555554520752,False
j_101358,17473391.1,Korea,US_West,5,5.1,134.0,0.2280833050666413,False
j_010126,17473691.9,US_West,US_West,2,1728.0,0.0,80.11305162166252,False
j_046634,17473910.5,US_East,US_West,1,21600.0,74.0,1044.8244217249999,False
j_101374,17473940.8,Korea,US_West,4,25.8,134.0,1.1538331900333207,False
j_137894,17474146.7,Japan,France,1,1425.0,228.0,1.9791666666666667,False
j_101393,17474184.8,Korea,US_West,4,10.1,134.0,0.4516943883999746,False
j_046613,17474308.9,US_East,US_East,2,6170.0,0.0,439.3857777777811,False
j_101359,17474489.3,Korea,US_West,2,998.7,134.0,47.43824999996461,False
j_101363,17474746.3,Korea,France,5,2.1,238.0,0.0029166666687362726,False
j_010110,17474975.9,US_West,US_West,5,7.4,0.0,0.3514999999292195,False
j_137880,17475449.0,Japan,US_West,5,5.8,109.0,0.27550000003539027,False
j_046645,17475535.8,US_East,US_West,4,49.6,74.0,2.3560000000707806,False
j_064879,17475641.2,France,France,3,104.6,0.0,0.14527777777984738,False
j_101372,17475994.6,Korea,France,5,7.6,238.0,0.01055555555762516,False
j_046625,17477033.1,US_East,France,1,3246.9,90.0,4.509583333331264,False
j_137885,17477262.8,Japan,France,4,19.6,228.0,0.02722222222429183,False
j_028358,17477574.3,US_Central,US_West,2,939.7,39.0,44.92130555552016,False
j_010131,17477648.2,US_West,France,1,17493.1,146.0,28.05744444444672,False
j_083109,17477932.3,Germany,France,1,10369.8,12.0,15.264194444445893,False
j_064869,17478048.7,France,France,1,5801.5,0.0,8.057638888888889,False
j_046629,17478412.8,US_East,France,1,3229.3,90.0,4.4851388888899235,False
j_046648,17478426.5,US_East,France,1,2272.9,90.0,3.1568055555534857,False
j_028389,17478654.5,US_Central,France,1,9209.4,113.0,13.530805555553073,False
j_046601,17480110.2,US_East,France,1,3275.2,90.0,4.548888888887854,False
j_101356,17480548.8,Korea,US_West,5,12.9,134.0,0.6199166665950583,False
j_137873,17480551.3,Japan,France,5,3.8,228.0,0.00527777777881258,False
j_119621,17480648.3,India,US_West,5,6.4,225.0,0.3075555554839472,False
j_046618,17480886.8,US_East,US_West,1,4031.8,74.0,195.59405555559218,False
j_101368,17481011.1,Korea,US_West,1,5332.5,134.0,258.25625,False
j_119617,17481178.9,India,US_West,4,24.7,225.0,1.186972222186418,False
j_119642,17481362.9,India,US_West,4,48.1,225.0,2.3114722222938306,False
j_046624,17481366.8,US_East,France,4,30.8,90.0,0.04277777777881258,False
j_010100,17481814.1,US_West,US_West,5,3.6,0.0,0.1750000000724362,False
j_101351,17482286.8,Korea,US_West,1,1174.0,134.0,57.06944444444444,False
j_119632,17482352.7,India,France,3,166.9,137.0,0.23180555555348595,False
j_046607,17482441.1,US_East,US_West,1,11309.6,74.0,551.5225911111852,False
j_028367,17482766.1,US_Central,France,1,8078.6,113.0,13.356222222225947,False
j_064857,17483029.3,France,US_West,5,6.9,146.0,0.3354166665942305,False
j_083110,17483391.2,Germany,US_West,1,10485.4,153.0,511.52725777770405,False
j_119630,17483605.1,India,France,4,34.9,137.0,0.048472222220152614,False
j_083140,17483791.6,Germany,US_West,3,101.2,153.0,4.919444444408226,False
j_137871,17484188.5,Japan,France,4,28.5,228.0,0.03958333333333333,False
j_119639,17484482.9,India,France,2,14400.0,137.0,24.80080555555514,False
j_064863,17484488.6,France,US_West,5,10.0,146.0,0.4861111111111111,False
j_010103,17484878.0,US_West,US_West,5,3.8,0.0,0.18472222225844032,False
j_010120,17485136.3,US_West,Germany,3,32.1,153.0,2.077583333429777,False
j_064885,17485366.3,France,US_West,4,125.9,146.0,6.050194444372836,False
j_137881,17485578.2,Japan,US_West,4,217.9,109.0,10.471305555483948,False
j_010137,17485786.3,US_West,US_West,1,3810.9,0.0,184.24213445992737,False
j_119623,17485786.8,India,US_West,4,8.6,225.0,0.41327777784938613,False
j_010141,17485892.6,US_West,France,5,7.0,146.0,0.011666666666666667,False
j_119602,17485897.9,India,France,5,15.2,137.0,0.02533333333209157,False
j_010117,17485911.4,US_West,US_West,2,1415.0,0.0,67.99861111111112,False
j_083125,17486587.2,Germany,US_West,5,3.1,153.0,0.1489722222938306,False
j_028383,17486771.0,US_Central,US_West,1,10467.7,39.0,512.7192855555193,False
j_028365,17486812.8,US_Central,US_West,2,398.0,39.0,19.12611111111111,False
j_010114,17486864.5,US_West,Germany,1,3331.0,153.0,140.39112186388888,False
j_083139,17487235.3,Germany,Germany,5,4.3,0.0,0.20425002392427916,False
j_064883,17487300.2,France,France,4,114.9,0.0,0.19149999999751646,False
j_010144,17487448.5,US_West,France,1,21600.0,146.0,37.0,False
j_119618,17487640.2,India,Germany,1,1723.2,142.0,74.653006443317,False
j_083121,17487717.2,Germany,Germany,5,3.6,0.0,0.17100002007078052,False
j_028370,17487786.2,US_Central,France,1,7697.3,113.0,13.828833333334575,False
j_028361,17487944.1,US_Central,France,1,1691.0,113.0,3.0503055555559695,False
j_101399,17488396.6,Korea,Germany,1,2285.7,244.0,84.51914112995507,False
j_028387,17488691.6,US_Central,Germany,3,23.6,125.0,1.1210001311818916,False
j_119622,17488797.4,India,Germany,4,23.9,142.0,0.863083347745078,False
j_083128,17489473.0,Germany,France,4,32.3,12.0,0.06280555555700428,False
j_119607,17489551.9,India,US_West,4,22.5,225.0,1.112499875,False
j_083123,17489594.6,Germany,France,1,1646.9,12.0,3.202305555552658,False
j_064868,17489649.5,France,US_West,5,7.5,146.0,0.3708332916666666,False
j_137882,17490250.4,Japan,US_West,1,3627.1,109.0,178.92951583562925,False
j_083106,17490373.9,Germany,France,4,18.4,12.0,0.03577777777488033,False
j_083144,17490565.1,Germany,US_West,5,5.5,153.0,0.27194441388888885,False
j_119644,17491251.1,India,US_West,1,1369.8,225.0,67.66763250614733,False
j_064861,17491769.7,France,Germany,2,2451.2,12.0,81.06466666664411,False
j_010147,17491811.2,US_West,Germany,1,3041.5,153.0,100.1571944444461,False
j_137892,17491847.7,Japan,US_West,2,1581.0,109.0,77.88591359833354,False
j_083129,17491850.2,Germany,France,3,389.3,12.0,0.756972222223671,False
j_083148,17491878.8,Germany,France,4,21.1,12.0,0.04102777778067523,False
j_046642,17491891.2,US_East,France,1,21600.0,90.0,36.14133333333354,False
j_028386,17491964.3,US_Central,US_West,1,2115.8,39.0,104.14785869059199,False
j_083147,17492607.0,Germany,Germany,2,458.3,0.0,14.894750000024214,False
j_064856,17492666.3,France,France,4,8.5,0.0,0.014166666666666666,False
j_064874,17492711.2,France,France,5,4.6,0.0,0.0076666666691501935,False
j_101370,17492834.5,Korea,Germany,3,395.3,244.0,12.847250000024214,False
j_119646,17492913.4,India,Germany,4,56.0,142.0,1.82,False
j_028395,17493010.3,US_Central,France,5,8.1,113.0,0.013500000002483527,False
j_064896,17493344.6,France,France,1,19123.7,0.0,31.872833333332093,False
j_064898,17493830.2,France,Germany,5,3.9,12.0,0.1267499999515712,False
j_119606,17494159.7,India,France,1,2894.8,137.0,4.824666666667908,False
j_083124,17495078.6,Germany,France,4,55.8,12.0,0.09300000000124177,False
j_010101,17495428.3,US_West,France,5,2.5,146.0,0.004166666666666667,False
j_119611,17495894.2,India,Germany,1,5397.1,142.0,171.52652777782538,False
j_083146,17496057.4,Germany,Germany,3,116.1,0.0,3.708750000047601,False
j_064872,17496066.3,France,Germany,5,5.2,12.0,0.16611111108731064,False
j_010112,17496091.6,US_West,France,1,8951.3,146.0,14.918833333334575,False
j_010133,17496439.3,US_West,Germany,1,13820.2,153.0,486.64430555553173,False
j_064882,17496449.5,France,France,5,2.3,0.0,0.0038333333345750968,False
j_010116,17496532.9,US_West,France,1,14252.2,146.0,23.753666666665424,False
j_046639,17496967.5,US_East,France,5,3.8,90.0,0.006333333334575097,False
j_028392,17497022.4,US_Central,France,5,2.5,113.0,0.004166666666666667,False
j_028380,17497184.5,US_Central,Germany,1,17555.7,125.0,746.854361111056,False
j_046608,17497204.0,US_East,France,3,114.1,90.0,0.1901666666691502,False
j_064852,17497485.1,France,France,5,6.4,0.0,0.010666666664183139,False
j_137897,17497867.4,Japan,Germany,4,23.0,235.0,0.7347222222222223,False
j_010123,17498782.9,US_West,Germany,1,15293.0,153.0,646.7099722221598,False
j_028369,17498861.6,US_Central,Germany,4,21.2,125.0,0.6772222221984218,False
j_083145,17499656.9,Germany,France,4,46.3,12.0,0.07716666666790843,False
j_137889,17500073.9,Japan,Germany,3,406.6,235.0,12.762722222268994,False
j_083104,17500485.2,Germany,Germany,5,1.3,0.0,0.0408055555789421,False
j_010115,17500553.5,US_West,France,1,1751.2,146.0,2.918666666665425,False
j_119608,17500666.6,India,Germany,1,3486.0,142.0,110.48011111111276,False
j_119638,17501569.8,India,Germany,4,65.6,142.0,2.0591111111578844,False
j_137862,17501648.3,Japan,France,1,4136.4,228.0,6.893999999997517,False
j_010109,17501817.7,US_West,Germany,2,13832.7,153.0,667.3350833332466,False
j_083135,17502542.7,Germany,France,3,285.4,12.0,0.4756666666641831,False
j_046647,17502860.4,US_East,France,5,3.7,90.0,0.006166666665424903,False
j_046621,17502960.2,US_East,France,5,2.1,90.0,0.003500000002483527,False
j_101395,17503033.5,Korea,France,3,140.8,238.0,0.23466666666790842,False
j_101381,17503261.8,Korea,Germany,2,8094.6,244.0,336.2351666667809,False
j_064886,17503299.1,France,US_West,5,2.6,146.0,0.0599444444787999,False
j_064878,17503657.4,France,France,4,15.6,0.0,0.026000000002483526,False
j_137878,17503732.5,Japan,France,3,117.0,228.0,0.195,False
j_064858,17503740.1,France,US_West,3,65.8,146.0,1.5170555555727332,False
j_083113,17503855.3,Germany,US_West,5,3.8,153.0,0.08761111112828884,False
j_010134,17504254.5,US_West,France,5,3.9,146.0,0.006499999997516473,False
j_064873,17504276.5,France,Germany,5,2.0,12.0,0.065,False
j_046640,17504371.9,US_East,US_West,3,78.0,74.0,1.7983333333333333,False
j_028363,17504375.1,US_Central,Germany,5,4.1,125.0,0.13325000004842877,False
j_046603,17504416.9,US_East,France,1,2802.1,90.0,4.67016666666915,False
j_137866,17504447.8,Japan,Germany,5,15.4,235.0,0.5004999999515712,False
j_083116,17504598.9,Germany,France,5,6.4,12.0,0.010666666664183139,False
j_101373,17505113.3,Korea,US_West,4,137.2,134.0,3.1632222222050443,False
j_119637,17505415.2,India,Germany,3,140.7,142.0,4.572749999975786,False
j_101398,17505646.7,Korea,Germany,1,4464.2,244.0,186.47274999995716,False
j_083118,17506350.7,Germany,US_West,4,88.2,153.0,2.0334999999828223,False
j_101365,17506388.4,Korea,Germany,1,3950.0,244.0,172.60499999998137,False
j_101367,17506729.2,Korea,France,1,5345.3,238.0,8.908833333334575,False
j_101366,17507617.2,Korea,US_West,4,39.7,134.0,0.6175555555439658,False
j_083133,17508028.0,Germany,France,1,13198.2,12.0,29.062499999996895,False
j_119628,17508196.7,India,US_West,3,171.7,225.0,2.670888888877299,False
j_046635,17508768.4,US_East,US_West,4,12.0,74.0,0.18666666666666668,False
j_119634,17508784.5,India,US_West,3,317.1,225.0,4.932666666689847,False
j_083136,17508849.5,Germany,France,2,1444.3,12.0,2.4071666666679086,False
j_083111,17509263.8,Germany,US_West,2,3138.5,153.0,44.3715555555539,False
j_137867,17509428.4,Japan,France,2,1430.8,228.0,2.3846666666679086,False
j_137884,17509464.1,Japan,France,1,1085.9,228.0,1.8098333333308498,False
j_083105,17509647.5,Germany,France,3,187.3,12.0,0.31216666666790843,False
j_028393,17509691.1,US_Central,US_West,5,6.0,39.0,0.09333333333333334,False
j_046636,17509808.5,US_East,US_West,4,22.5,74.0,0.35,False
j_028385,17509960.4,US_Central,US_West,5,3.8,39.0,0.059111111122700906,False
j_028394,17509982.7,US_Central,France,1,16667.0,113.0,49.943999999997516,False
j_101360,17510044.0,Korea,US_West,1,9933.7,134.0,129.27761111110243,False
j_119605,17510243.7,India,US_West,4,29.9,225.0,0.4651111110879315,False
j_064890,17510428.9,France,Germany,5,4.0,12.0,0.2477777777777778,False
j_101350,17510442.5,Korea,France,1,8792.2,238.0,18.92408333333106,False
j_137893,17510469.7,Japan,France,3,105.0,228.0,0.175,False
j_137865,17510595.9,Japan,US_West,2,242.1,109.0,3.2280000000198683,False
j_101376,17510853.4,Korea,France,5,4.6,238.0,0.0076666666691501935,False
j_119610,17510890.4,India,France,2,525.2,137.0,0.8753333333320916,False
j_046610,17511012.8,US_East,Germany,5,4.9,95.0,0.30352777768547334,False
j_119627,17511596.6,India,US_West,2,406.6,225.0,5.421333333353202,False
j_064871,17511823.0,France,US_West,5,2.3,146.0,0.030666666676600774,False
j_028350,17512105.6,US_Central,US_West,4,40.3,39.0,0.5373333333432675,False
j_064860,17512294.6,France,US_West,1,6122.8,146.0,80.27500000000622,False
j_028371,17512509.3,US_Central,US_West,5,1.7,39.0,0.02266666665673256,False
j_064862,17512986.5,France,US_West,4,18.8,146.0,0.25066666667660076,False
j_137886,17513065.0,Japan,Germany,2,4456.5,235.0,318.1177777777778,False
j_010149,17513266.6,US_West,US_West,1,12351.7,0.0,150.8708888888773,False
j_046626,17513583.4,US_East,US_West,5,4.6,74.0,0.06133333335320155,False
j_119614,17513892.7,India,US_West,1,1048.2,225.0,13.975999999990066,False
j_101375,17514233.6,Korea,US_West,1,21600.0,134.0,248.54577777777487,False
j_137855,17514333.3,Japan,US_West,1,4143.1,109.0,53.78066666668281,False
j_064888,17514586.5,France,France,1,2483.7,0.0,5.519333333331677,False
j_046638,17514956.9,US_East,France,5,4.4,90.0,0.009777777774466409,False
j_028360,17515437.5,US_Central,France,5,5.2,113.0,0.01155555555389987,False
j_010135,17515470.7,US_West,US_West,5,4.2,0.0,0.05599999999006589,False
j_046623,17515841.9,US_East,France,4,28.7,90.0,0.06377777777612209,False
j_119601,17516246.7,India,France,1,2155.9,137.0,5.4597222222170485,False
j_028362,17516251.3,US_Central,US_West,4,64.1,39.0,0.8546666666865349,False
j_064887,17516726.7,France,France,4,39.5,0.0,0.08777777777777777,False
j_119620,17516838.2,India,France,1,624.0,137.0,1.3866666666666667,False
j_119624,17517078.0,India,France,4,134.1,137.0,0.2980000000033114,False
j_083117,17517437.9,Germany,France,5,7.8,12.0,0.01733333333498902,False
j_046614,17517553.6,US_East,US_West,4,24.2,74.0,0.32266666665673255,False
j_137868,17517873.6,Japan,Germany,2,4518.0,235.0,364.01900000000165,False
j_046633,17518105.3,US_East,US_West,4,18.2,74.0,0.212333333324641,False
j_101357,17518263.1,Korea,France,1,7474.2,238.0,28.660361111110284,False
j_028354,17518359.9,US_Central,France,4,74.5,113.0,0.2276388888888889,False
j_119635,17518407.9,India,US_West,1,5258.6,225.0,61.35033333335072,False
j_028351,17518517.0,US_Central,US_West,4,27.4,39.0,0.319666666649282,False
j_028352,17518707.8,US_Central,France,5,4.0,113.0,0.012222222222222223,False
j_119613,17518800.7,India,Germany,1,8546.9,142.0,681.6341388887768,False
j_119636,17518895.2,India,US_West,1,14303.3,225.0,159.2060000000087,False
j_028357,17519226.3,US_Central,US_West,2,793.4,39.0,9.256333333315949,False
j_010136,17519442.9,US_West,France,2,1492.3,146.0,4.5598055555578325,False
j_028381,17519546.4,US_Central,France,5,4.4,113.0,0.013444444439891312,False
j_028356,17519625.0,US_Central,France,5,2.7,113.0,0.008249999997723434,False
j_083149,17519894.8,Germany,US_West,4,16.8,153.0,0.19600000000869233,False
j_028353,17520110.5,US_Central,Germany,4,15.5,125.0,1.2443055555555556,False
j_010145,17520196.5,US_West,France,5,5.4,146.0,0.01649999999544687,False
j_137853,17520420.1,Japan,US_West,1,9310.9,109.0,104.77855555553818,False
j_046644,17520860.8,US_East,Germany,5,3.9,95.0,0.3130833332137101,False
j_101388,17520994.4,Korea,France,1,2064.3,238.0,8.372805555557004,False
j_046612,17521246.3,US_East,Germany,5,2.6,95.0,0.21161111123239001,False
j_119633,17521293.1,India,US_Central,1,3614.1,244.0,214.19158333343142,False
j_083122,17521330.9,Germany,US_Central,5,12.1,125.0,0.7159166667548319,False
j_119640,17521381.5,India,US_Central,5,1.1,244.0,0.06508333342149854,False
j_028391,17521461.8,US_Central,Germany,5,4.0,125.0,0.32555555555555554,False
j_028398,17521506.5,US_Central,France,5,4.4,113.0,0.018333333327124515,False
j_010128,17521761.2,US_West,Germany,5,6.3,153.0,0.5127500000606394,False
j_046643,17521851.2,US_East,Germany,3,45.8,95.0,3.7276111111717505,False
j_010113,17521892.8,US_West,US_Central,4,3.8,39.0,0.22483333337741593,False
j_010111,17521937.2,US_West,US_West,4,21.3,0.0,0.24850000000869235,False
j_083114,17522186.1,Germany,Germany,5,5.7,0.0,0.4639166666060272,False
j_046637,17522201.1,US_East,US_West,5,3.2,74.0,0.03733333332464099,False
j_101382,17522235.5,Korea,France,5,2.4,238.0,0.009999999993791182,False
j_028397,17522264.9,US_Central,Germany,3,74.3,125.0,6.047194444505084,False
j_119645,17522355.6,India,US_Central,1,6831.7,244.0,419.708027777737,False
j_119609,17522396.6,India,US_Central,1,2293.8,244.0,135.71650000004408,False
j_083137,17522552.3,Germany,France,5,2.2,12.0,0.009166666663562258,False
j_010107,17522643.4,US_West,France,5,5.9,146.0,0.024583333327124517,False
j_119615,17522727.6,India,US_West,4,84.9,225.0,0.9904999999826153,False
j_046616,17522826.1,US_East,France,2,1684.9,90.0,7.0204166666604575,False
j_046632,17522860.2,US_East,Germany,5,4.8,95.0,0.3906666667273061,False
j_064893,17523298.0,France,France,5,22.9,0.0,0.09541666666045785,False
j_101391,17523299.0,Korea,US_Central,1,6492.7,153.0,402.3367499999526,False
j_010121,17523326.2,US_West,France,5,1.4,146.0,0.005833333327124516,False
j_101390,17523364.1,Korea,US_Central,1,1640.8,153.0,97.7636666667182,False
j_010105,17523525.7,US_West,US_West,3,170.8,0.0,1.992666666675359,False
j_119643,17523691.0,India,US_Central,5,5.8,244.0,0.34316666671074925,False
j_137891,17523702.4,Japan,US_West,4,11.8,109.0,0.137666666675359,False
j_101352,17523763.9,Korea,US_East,2,1777.2,193.0,141.60038888882846,False
j_046609,17523821.4,US_East,Germany,4,54.2,95.0,4.411277777717138,False
j_137870,17523849.2,Japan,US_Central,1,2691.2,128.0,165.0306666666176,False
j_083143,17524267.5,Germany,Germany,5,1.3,0.0,0.10580555561619501,False
j_028374,17524271.6,US_Central,US_West,1,3468.0,39.0,38.826888888888064,False
j_028364,17524358.6,US_Central,US_Central,5,7.1,0.0,0.42008333342149856,False
j_010118,17524363.6,US_West,France,4,26.4,146.0,0.10999999999379119,False
j_046630,17524369.5,US_East,US_West,1,3112.3,74.0,34.82027777778605,False
j_046604,17524453.4,US_East,Germany,1,21600.0,95.0,1448.8357222222517,False
j_119647,17524740.3,India,US_Central,5,7.7,244.0,0.4555833332892507,False
j_010125,17525288.8,US_West,US_West,2,2706.8,0.0,30.075555555563835,False
j_046622,17525552.0,US_East,US_West,5,1.0,74.0,0.011111111111111112,False
j_046617,17525881.6,US_East,France,5,8.0,90.0,0.04,False
j_010102,17526111.4,US_West,France,5,3.0,146.0,0.015,False
j_083103,17526323.6,Germany,France,4,24.3,12.0,0.1215000000037253,False
j_083100,17526482.4,Germany,France,4,25.3,12.0,0.1265000000037253,False
j_010140,17526641.5,US_West,France,5,3.7,146.0,0.018499999996274708,False
j_083102,17526744.3,Germany,France,5,5.3,12.0,0.02650000000372529,False
j_064870,17526887.6,France,US_West,4,54.4,146.0,0.6044444444278876,False
j_010139,17527420.3,US_West,France,5,3.0,146.0,0.015,False
j_119648,17527471.3,India,France,1,2481.7,137.0,11.545722222218497,False
j_083142,17527573.4,Germany,France,4,103.2,12.0,0.5159999999962747,False
j_064897,17527706.8,France,France,1,6471.6,0.0,27.3324450495599,False
j_010142,17528069.2,US_West,US_West,4,68.5,0.0,0.7611111111111111,False
j_119625,17528528.2,India,France,2,1659.7,137.0,7.376444444441133,False
j_137856,17528823.4,Japan,France,4,11.2,228.0,0.04977777777446641,False
j_010108,17529471.7,US_West,France,5,5.1,146.0,0.022666666673289405,False
j_064866,17529550.3,France,France,1,3333.6,0.0,14.079416912199205,False
j_028377,17530073.5,US_Central,France,3,238.2,113.0,1.0586666666633553,False
j_028355,17530251.7,US_Central,France,5,10.2,113.0,0.045333333330021965,False
j_137857,17530406.9,Japan,France,2,1110.0,228.0,4.933333333333334,False
j_010143,17530577.6,US_West,France,5,9.7,146.0,0.04311111110779974,False
j_064854,17531357.4,France,France,2,2095.7,0.0,8.103305959192996,False
j_064850,17531432.2,France,France,5,8.7,0.0,0.0386666666633553,False
j_010104,17532035.7,US_West,France,1,3271.9,146.0,11.815195353300174,False
j_119619,17532302.5,India,US_West,1,6239.7,225.0,70.14727777776929,False
j_119603,17532815.3,India,France,1,4096.3,137.0,13.334861884639922,False
j_101378,17532971.0,Korea,France,1,6666.6,238.0,19.58761184139261,False
j_010132,17533183.0,US_West,US_West,3,449.9,0.0,4.998888888872332,False
j_028390,17533217.4,US_Central,France,4,12.7,113.0,0.045861114636198394,False
j_119641,17533500.8,India,US_West,1,18030.0,225.0,378.55644444446597,False
j_119649,17533657.6,India,US_West,4,14.3,225.0,0.15888888889716732,False
j_010106,17533676.5,US_West,France,5,3.8,146.0,0.013722223280468264,False
j_046615,17533705.9,US_East,France,5,7.0,90.0,0.02527777972222222,False
j_010138,17534203.0,US_West,US_West,4,62.6,0.0,0.6955555555721123,False
j_010129,17534459.9,US_West,France,5,3.1,146.0,0.01119444531093653,False
j_101392,17534891.2,Korea,France,2,1137.8,238.0,3.632055752447135,False
j_119616,17534979.1,India,France,1,21600.0,137.0,55.51741683913765,False
j_083112,17535437.8,Germany,US_West,1,3225.1,153.0,36.68525000001718,False
j_119600,17536014.8,India,France,2,1367.8,137.0,3.4195000000018627,False
j_028368,17537044.2,US_Central,France,5,3.4,113.0,0.00849999999627471,False
j_137877,17537054.3,Japan,US_West,4,36.8,109.0,0.4191111111195965,False
j_083131,17537426.0,Germany,US_West,1,5948.9,153.0,80.8197499999673,False
